school_id,school_name,school_level,office_of_education_name,road_address
B000011680,한국말산업고등학교,고등학교,전라남도교육청,전라남도 장흥군 대덕읍 도청신월로 155
B000012354,명석고등학교,고등학교,대전광역시교육청,대전광역시 동구 우암로 380
B000011906,경산과학고등학교,고등학교,경상북도교육청,경상북도 경산시 화랑로 66
B000012232,동산고등학교,고등학교,인천광역시교육청,인천광역시 동구 동산로 58
B000012765,북원여자고등학교,고등학교,강원특별자치도교육청,강원특별자치도 원주시 원문로137번길 32
B000012407,성광여자고등학교,고등학교,울산광역시교육청,울산광역시 남구 남부순환도로 97
B000012104,금성고등학교,고등학교,부산광역시교육청,부산광역시 동구 증산로 83
B000011310,서울동구고등학교,고등학교,서울특별시교육청,서울특별시 성북구 성북로8길 71
B000013106,구례고등학교,고등학교,전라남도교육청,전라남도 구례군 구례읍 봉성로 15-18
B000013228,영천성남여자고등학교,고등학교,경상북도교육청,경상북도 영천시 남촌길 17
B000011895,한국항만물류고등학교,고등학교,전라남도교육청,전라남도 광양시 진상면 신시길 177
B000012129,대연고등학교,고등학교,부산광역시교육청,부산광역시 남구 조각공원로 20
B000011681,전남생명과학고등학교,고등학교,전라남도교육청,전라남도 강진군 강진읍 교촌길 23
B000013192,한일여자고등학교,고등학교,경상북도교육청,경상북도 김천시 한일길 11-30
B000013254,진보고등학교,고등학교,경상북도교육청,경상북도 청송군 진보면 진성로 25
B000011936,자양고등학교,고등학교,서울특별시교육청,서울특별시 광진구 뚝섬로37길 28
B000012002,강서고등학교,고등학교,서울특별시교육청,서울특별시 양천구 목동중앙남로 27
B000011722,경북생활과학고등학교,고등학교,경상북도교육청,경상북도 구미시 해평면 강동로 1654
B000023286,화순이양고등학교,고등학교,전라남도교육청,전라남도 화순군 이양면 이양로 100-35
B000011795,대일외국어고등학교,고등학교,서울특별시교육청,서울특별시 성북구 서경로 116
B000012282,작전여자고등학교,고등학교,인천광역시교육청,인천광역시 계양구 주부토로426번길 15
B000013205,구미여자고등학교,고등학교,경상북도교육청,경상북도 구미시 문장로 114
B000013146,노화고등학교,고등학교,전라남도교육청,전라남도 완도군 노화읍 노화로 763-36
B000013060,백산고등학교,고등학교,전북특별자치도교육청,전북특별자치도 부안군 백산면 백산로 379
B000013464,선덕고등학교,고등학교,서울특별시교육청,서울특별시 도봉구 시루봉로 53
B000011425,인천소방고등학교,고등학교,인천광역시교육청,인천광역시 미추홀구 석정로 165
B000012853,서원고등학교,고등학교,충청북도교육청,충청북도 청주시 흥덕구 가경로 49
B000012053,반포고등학교,고등학교,서울특별시교육청,서울특별시 서초구 고무래로 71
B000011292,성동글로벌경영고등학교,고등학교,서울특별시교육청,서울특별시 중구 퇴계로 375
B000013193,성의여자고등학교,고등학교,경상북도교육청,경상북도 김천시 평화순환길 250-11
B000012290,가림고등학교,고등학교,인천광역시교육청,인천광역시 서구 원적로 58
B000012244,연수여자고등학교,고등학교,인천광역시교육청,인천광역시 연수구 먼우금로141번길 9
B000023105,김천중앙고등학교,고등학교,경상북도교육청,경상북도 김천시 해오름1로 36
B000012526,성안고등학교,고등학교,경기도교육청,경기도 안산시 상록구 용신로 170
B000012923,서산중앙고등학교,고등학교,충청남도교육청,충청남도 서산시 벌말1길 23
B000012554,포곡고등학교,고등학교,경기도교육청,경기도 용인시 처인구 포곡읍 포곡로210번길 26
B000011556,한국항공고등학교,고등학교,강원특별자치도교육청,강원특별자치도 태백시 평화길 8-24
B000012578,한광여자고등학교,고등학교,경기도교육청,경기도 평택시 중앙1로 115
B000012377,동방고등학교,고등학교,대전광역시교육청,대전광역시 서구 계백로 1106
B000011690,전남보건고등학교,고등학교,전라남도교육청,전라남도 함평군 월야면 문화로 685-18
B000012867,충주중산고등학교,고등학교,충청북도교육청,충청북도 충주시 방아길 20
B000012515,과천여자고등학교,고등학교,경기도교육청,경기도 과천시 희망길 36
B000012978,전주해성고등학교,고등학교,전북특별자치도교육청,전북특별자치도 전주시 완산구 계룡산길 88
B000011702,포항제철공업고등학교,고등학교,경상북도교육청,경상북도 포항시 남구 지곡로 150
B000013572,나주고등학교,고등학교,전라남도교육청,전라남도 나주시 나주천2길 26
B000011708,경주여자정보고등학교,고등학교,경상북도교육청,경상북도 경주시 시동로 90
B000011420,인천중앙여자고등학교,고등학교,인천광역시교육청,인천광역시 중구 샛골로 31
B000012383,대전용산고등학교,고등학교,대전광역시교육청,대전광역시 유성구 용산2로 2-16
B000012661,양서고등학교,고등학교,경기도교육청,경기도 양평군 양서면 상촌길 31-12
B000013238,문경여자고등학교,고등학교,경상북도교육청,경상북도 문경시 여고길 40
B000013392,창녕대성고등학교,고등학교,경상남도교육청,경상남도 창녕군 대합면 신안길 17
B000013459,경동고등학교,고등학교,서울특별시교육청,서울특별시 성북구 보문로29길 49
B000011789,서울과학고등학교,고등학교,서울특별시교육청,서울특별시 종로구 혜화로 63
B000012614,광주고등학교,고등학교,경기도교육청,경기도 광주시 수하길19번길 43
B000013215,현일고등학교,고등학교,경상북도교육청,경상북도 구미시 고아읍 선산대로 656
B000011664,나주상업고등학교,고등학교,전라남도교육청,전라남도 나주시 함박산길 23-4
B000012419,호계고등학교,고등학교,울산광역시교육청,울산광역시 북구 동대11길 31
B000013133,백제고등학교,고등학교,전라남도교육청,전라남도 무안군 무안읍 무안로 422
B000013235,한국미래농업고등학교,고등학교,경상북도교육청,경상북도 상주시 모동면 덕곡1길 13
B000012535,보라고등학교,고등학교,경기도교육청,경기도 용인시 기흥구 한보라1로43번길 7
B000013305,창신고등학교,고등학교,경상남도교육청,경상남도 창원시 마산회원구 봉덕2길 106
B000013040,마령고등학교,고등학교,전북특별자치도교육청,전북특별자치도 진안군 마령면 임진로 2076
B000011678,전남기술과학고등학교,고등학교,전라남도교육청,전라남도 화순군 화순읍 만연로 160-25
B000011541,경민비즈니스고등학교,고등학교,경기도교육청,경기도 의정부시 서부로 545
B000023830,강동고등학교,고등학교,울산광역시교육청,울산광역시 북구 화암4길 8
B000013196,경안고등학교,고등학교,경상북도교육청,경상북도 안동시 제비원로 182
B000013306,마산중앙고등학교,고등학교,경상남도교육청,경상남도 창원시 마산합포구 고운로 103
B000013104,곡성고등학교,고등학교,전라남도교육청,전라남도 곡성군 곡성읍 학교로 119
B000011377,부산공업고등학교,고등학교,부산광역시교육청,부산광역시 남구 수영로196번길 80
B000011448,광주자연과학고등학교,고등학교,광주광역시교육청,광주광역시 북구 능안로 30
B000023220,분당경영고등학교,고등학교,경기도교육청,경기도 성남시 분당구 금곡로 289
B000012610,소하고등학교,고등학교,경기도교육청,경기도 광명시 소하일로 21
B000012060,경기고등학교,고등학교,서울특별시교육청,서울특별시 강남구 영동대로 643
B000013130,삼호고등학교,고등학교,전라남도교육청,전라남도 영암군 삼호읍 방아제로 84
B000011744,명인고등학교,고등학교,경상북도교육청,경상북도 성주군 선남면 도성2길 4
B000011363,부산관광고등학교,고등학교,부산광역시교육청,부산광역시 서구 천마로 52
B000011635,한국경마축산고등학교,고등학교,전북특별자치도교육청,전북특별자치도 남원시 운봉읍 황산로 952
B000012004,양천고등학교,고등학교,서울특별시교육청,서울특별시 양천구 신정로14길 13
B000011999,금옥여자고등학교,고등학교,서울특별시교육청,서울특별시 양천구 신정로 213
B000012878,보은고등학교,고등학교,충청북도교육청,충청북도 보은군 보은읍 보은로 17
B000012184,대구제일고등학교,고등학교,대구광역시교육청,대구광역시 서구 국채보상로 384
B000011697,삼계부사관고등학교,고등학교,전라남도교육청,전라남도 장성군 삼계면 사창로 47
B000013549,충현고등학교,고등학교,경기도교육청,경기도 광명시 오리로348번길 62
B000012273,인천영선고등학교,고등학교,인천광역시교육청,인천광역시 부평구 체육관로 179
